reviewID,DOI,author,title,reviewer_name,reviews,accepted
5623,6701946,Aswin N. Venkat|Brett T. Stewart|Gabriele Pannocchia|James B. Rawlings|Stephen J. Wright 0001,Cooperative distributed model predictive control.,Mark W. Spong,Amet est tempora sed porro ipsum numquam.,True
5624,6701947,Alberto Isidori|Francesco Delli Priscoli|Lorenzo Marconi 0001,Adaptive observers as nonlinear internal models.,Konstadinos H. Kiritsis,Quiquia quisquam neque adipisci.,True
5625,6701948,Andrew R. Teel|Chaohong Cai,Asymptotic characterizations of input-output-to-state stability for discrete-time systems.,Hamed Jabbari Asl,Labore aliquam tempora consectetur.,True
5626,6701949,Shun-Liang Hsu|Shun-Pin Hsu,Decentralized bandwidth control subject to two-layer constraints.,Cyrill Stachniss,Modi non quiquia non sed dolor adipisci quiquia.,True
5627,6701950,Ian R. Petersen,A Kalman decomposition for robustly unobservable uncertain linear systems.,Naci Saldi,Labore amet quaerat dolor aliquam.,True
5628,6701951,Lin Zhang 0009|Long Wang 0001|Yongqiang Guan|Zhijian Ji,Decentralized stabilizability of multi-agent systems under fixed and switching topologies.,Adam B. Singer,Porro dolor porro tempora.,True
5629,6701952,Andrey Polyakov 0001|Denis V. Efimov|Emmanuel Bernuau|Wilfrid Perruquetti,"Verification of ISS, iISS and IOSS properties applying weighted homogeneity.",Arpita Bhargava,Dolor eius eius sit dolor quaerat.,True
5630,6701953,Wentao Tang|Yi Shen 0001|Zhenhua Wang 0004,Interval estimation for discrete-time linear systems: A two-step method.,Ba-Ngu Vo,Voluptatem adipisci voluptatem est quaerat quisquam dolorem.,False
5631,6701954,Lin Tie,"On controllability, near-controllability, controllable subspaces, and nearly-controllable subspaces of a class of discrete-time multi-input bilinear systems.",Ahlem Mifdaoui,Quaerat ipsum numquam dolore quaerat consectetur ipsum.,True
5632,6701955,Claudia J. Sánchez|Juan I. Yuz,"On the relationship between spline interpolation, sampling zeros and numerical integration in sampled-data models.",Bing Long,Quisquam labore ipsum velit consectetur amet modi voluptatem.,True
5633,6701956,Christophe Farges|Jean-Claude Trigeassou|Jocelyn Sabatier,A stability test for non-commensurate fractional order systems.,Guojie Song,Velit quiquia quisquam neque amet.,True
5634,6701957,Andrey Polyakov 0001|Denis V. Efimov|Francisco Lopez-Ramirez|Wilfrid Perruquetti,Conditions for fixed-time stability and stabilization of continuous autonomous systems.,Eric D. Kameni,Quiquia dolore adipisci velit neque ipsum.,True
5635,6701958,Frank L. Lewis|Junwei Wang 0002|Kairui Chen,Coordination of multi-agent systems on interacting physical and communication topologies.,Bingli Jiao,Etincidunt sit consectetur velit etincidunt dolore etincidunt.,True
5636,6701959,Per Olof Gutman,Robust and adaptive control: fidelity or an open relationship?,Tatjana Stykel,Velit neque voluptatem eius quaerat modi dolore magnam.,False
5637,6701960,Giuseppe Franzè|Luciano Carotenuto,A general formula for eigenvalue assignment by static output feedback with application to robust design.,Denis N. Sidorov,Labore quiquia amet numquam porro.,True
5638,6701961,Emilia Fridman,New Lyapunov-Krasovskii functionals for stability of linear retarded and neutral type systems.,Kurusch Ebrahimi-Fard,Sit amet dolore etincidunt quisquam.,True
5639,6701962,Gang Chen 0014|Qing Yang 0020,Distributed constrained optimization for multi-agent networks with nonsmooth objective functions.,Federico Cugurullo,Velit non tempora neque eius ut quisquam modi.,True
5640,6701963,Fayez Shakil Ahmed|Hassan Hammouri|Sami Othman,Observer design based on immersion technics and canonical form.,Daniel Melchor-Aguilar,Non dolore ut est etincidunt dolorem quisquam.,True
5641,6701964,Dzung Tran|Tansel Yucelen,Finite-time control of perturbed dynamical systems based on a generalized time transformation approach.,Fengwei Chen,Dolorem quisquam ipsum etincidunt quiquia neque.,True
5642,6701965,Basil Kouvaritakis|Desmond Ng|Mark Cannon,Probabilistic tubes in linear stochastic model predictive control.,Carmen Perea,Non dolore quiquia magnam labore non consectetur ipsum.,True
5643,6701966,Ivan Markovsky,The most powerful unfalsified model for data with missing values.,Sangheon Kim,Ut sit etincidunt eius numquam sed quisquam.,True
5644,6701967,Brahim Mezerdi|Farid Chighoub,Near optimality conditions in stochastic control of jump diffusion processes.,Bruno Mermet,Voluptatem dolore quiquia quaerat.,True
5645,6701968,Chao Zhai 0002|Gaoxi Xiao|Michael Z. Q. Chen,Distributed sweep coverage algorithm of multi-agent systems using workload memory.,Danda B. Rawat,Ut velit eius est.,True
5646,6701969,Alexandre Seuret|Corentin Briat,A looped-functional approach for robust stability analysis of linear impulsive systems.,Fritz Busch,Quisquam adipisci quisquam etincidunt dolor etincidunt non quaerat.,True
5647,6701970,Shengping Li,On continuity properties of the two-block ℓ,De-Xing Kong,Aliquam quisquam adipisci tempora aliquam quaerat etincidunt.,True
5648,6701971,Murat Arcak|Samuel Coogan 0001,A computational approach to synthesizing guards for hybrid systems.,Izumi Masubuchi,Quiquia amet modi sit.,True
5649,6701972,Shun-Pin Hsu,Constructing a controllable graph under edge constraints.,Albert Rego,Non eius non modi dolor etincidunt.,True
5650,6701973,Achim Ilchmann|Eugene P. Ryan|Philip Townsend,Tracking control with prescribed transient behaviour for systems of known relative degree.,Le-Diem Bui,Magnam magnam sit ut sit.,True
5651,6701974,Jie Xiong 0004|Jingtao Shi|Shuaiqi Zhang,A linear-quadratic optimal control problem of stochastic differential equations with delay and partial information.,Antonio Bono,Dolor labore est quiquia dolor.,True
5652,6701975,Hieu Trinh|Le Huy Vu|Le Van Hien,Stability of two-dimensional descriptor systems with generalized directional delays.,Shen Cong,Eius modi velit quiquia.,True
5653,6701976,Guy-Bart Stan|Rodolphe Sepulchre,Feedback mechanisms for global oscillations in Lure systems.,Germain Garcia,Aliquam quiquia ut amet sit.,True
5654,6701977,Bo Wei|Feng Xiao 0002|Xin Cai,Distributed strategy-updating rules for aggregative games of multi-integrator systems with coupled constraints.,Carlos Silvestre,Voluptatem quisquam aliquam consectetur sed ipsum.,True
5655,6701978,Bernhard Maschke|Daniel Sbarbaro|Hector Ramirez Estay,Feedback equivalence of input-output contact systems.,Yuanlong Li,Neque eius consectetur sit consectetur.,True
5656,6701979,Mark Jeeninga,Braess' paradox for power flow feasibility and parametric uncertainties in DC power grids with constant-power loads.,Weijie Feng,Dolore voluptatem dolore magnam etincidunt amet est.,True
5657,6701980,Bao-Zhu Guo|Jun-Min Wang|Kun-Yi Yang,Dynamic stabilization of an Euler-Bernoulli beam under boundary control and non-collocated observation.,Amirhossein Taghvaei,Ipsum modi quaerat velit adipisci adipisci quisquam.,True
5658,6701981,Daizhan Cheng|Hongsheng Qi|Ting Liu 0010|Yuanhua Wang,A note on observability of Boolean control networks.,Osman Tunç,Numquam est dolor quiquia.,True
5659,6701982,Fu Lin|Jie Chen 0007,Learning low-complexity autoregressive models via proximal alternating minimization.,Hang Song,Dolorem ipsum quiquia numquam tempora.,True
5660,6701983,Christophe Prieur 0001|Junfei Qiao 0001|Liguo Zhang,PI boundary control of linear hyperbolic balance laws with stabilization of ARZ traffic flow models.,Lukas Lanza,Neque velit etincidunt dolore dolore quaerat.,True
5661,6701984,Gang Tao|Suresh M. Joshi|Xidong Tang,Adaptive output rejection of unmatched input disturbances.,Anna Maria Perdon,Quisquam eius voluptatem velit ut quisquam ut ipsum.,True
5662,6701985,Chao Jia|Richard W. Longman,An adaptive smooth second-order sliding mode repetitive control method with application to a fast periodic stamping system.,Gabriele Pannocchia,Modi sed modi sit non velit non velit.,True
5663,6701986,Jie Chen 0005|Jing Zhu 0008|Tian Qi,Small-gain stability conditions for linear systems with time-varying delays.,Changbin Yu,Labore eius quiquia adipisci.,True
5664,6701987,Emmanuel Trélat|Enrique Zuazua|Martin Gugat,"Optimal Neumann control for the 1D wave equation: Finite horizon, infinite horizon, boundary tracking terms and the turnpike property.",Filip Nalepa,Dolore modi ut dolore tempora.,True
5665,6701988,Quanxin Zhu|Ying Zhao,Stability of highly nonlinear neutral stochastic delay systems with non-random switching signals.,Shaunak Sen,Neque tempora ut eius magnam ipsum.,True
5666,6701989,Domenico D'Alessandro,Uniform finite generation of compact Lie groups.,Horacio J. Marquez,Aliquam tempora dolorem dolor.,True
5667,6701990,Alessandro Luppi|Claudio De Persis|Pietro Tesi,On data-driven stabilization of systems with nonlinearities satisfying quadratic constraints.,Dongjin Zhu,Quaerat adipisci quaerat aliquam sit quisquam aliquam modi.,True
5668,6701991,Marek T. Malinowski,Itô type stochastic fuzzy differential equations with delay.,Tingyang Meng,Voluptatem neque modi amet voluptatem quisquam.,True
5669,6701992,Kevin A. Grasse,A connection between simulation relations and feedback transformations in nonlinear control systems.,Aris Kanellopoulos,Etincidunt dolor neque numquam non eius.,True
5670,6701993,Abderrhaman Iggidr|Frédéric Mazenc,Backstepping with bounded feedbacks.,Yiguang Hong,Ipsum est sed aliquam sit etincidunt.,True
5671,6701994,Antonio A. Alonso|Gábor Szederkényi|Irene Otero-Muras|Katalin M. Hangos,Local dissipative Hamiltonian description of reversible reaction networks.,Ichijo Hodaka,Quisquam eius consectetur magnam quiquia.,True
5672,6701995,David Angeli|Paolo Forni,Input-to-state stability for cascade systems with multiple invariant sets.,Daewook Kim,Quiquia dolor tempora sit tempora aliquam tempora.,True
5673,6701996,Malgorzata Wyrwas|Maris Tõnso|Tanel Mullari|Zbigniew Bartosiewicz|Ülle Kotta,On accessibility conditions for state space nonlinear control systems on homogeneous time scales.,Dionysios Theodosis,Neque labore velit est quaerat eius quiquia.,True
5674,6701997,Lijun Long,Synchronous vs asynchronous switching-based output-feedback control for switched nonlinear systems with measurement noise sensitivity.,Yawvi A. Fiagbedzi,Etincidunt eius sed quaerat magnam.,True
5675,6701998,Johannes M. Schumacher|U. Baser,Representability of impulsive input/output behaviors in descriptor form.,Giovanni L. Santosuosso,Adipisci est ipsum dolorem tempora ut sed quaerat.,True
5676,6701999,Ai Hui Tan|Keith R. Godfrey,Direct synthesis signal sets for multi-input system identification.,Muhammad Saeed Akram,Velit sit labore dolore numquam.,True
5677,6702000,Chuan Yan|Huazhen Fang,A new encounter between leader-follower tracking and observer-based control: Towards enhancing robustness against disturbances.,Fernando Castaños,Porro sit eius ipsum neque dolorem eius.,True
5678,6702001,Leonid Mirkin,On the approximation of distributed-delay control laws.,Erik Coelingh,Consectetur eius eius adipisci non eius est ipsum.,True
5679,6702002,Cong Wang 0007|David J. Hill 0001|Tianrui Chen,Small oscillation fault detection for a class of nonlinear systems with output measurements using deterministic learning.,Deming Yuan,Quisquam voluptatem sed dolorem aliquam.,True
5680,6702003,Chiaki Kojima|Paolo Rapisarda,"Stabilization, Lyapunov functions, and dissipation.",Antonios T. Meimaris,Eius modi etincidunt consectetur dolore.,True
5681,6702004,Chuandong Li 0001|Qiu Yan,"Comments on ""Exponential stability of nonlinear differential delay equations"" [Systems & Control Letters 28 (1996) 159-165].",Yichao Ao,Etincidunt ut non est adipisci.,True
5682,6702005,Augusto Ferrante|Daniele Alpago,Families of solutions of algebraic Riccati equations.,Ana Romero,Porro labore dolorem sit voluptatem neque dolore aliquam.,True
5683,6702006,Carsten Collon|Joachim Rudolph,Invariant feedback control for the kinematic car on the sphere.,Ian D. Morris,Eius labore aliquam ipsum amet.,True
5684,6702007,Jun Zhao|Lijun Long,Global stabilization for a class of switched nonlinear feedforward systems.,Esther Pacitti,Aliquam dolor eius voluptatem dolor ipsum consectetur.,True
5685,6702008,Aleksei Tepljakov|Bo Zhuang|Eduard Petlenkov|Juan Chen 0005|YangQuan Chen,Boundary Mittag-Leffler stabilization of coupled time fractional order reaction-advection-diffusion systems with non-constant coefficients.,Genady Shevchenko,Non sit amet labore.,True
5686,6702009,Christophe Aubrun|Guillermo Valencia-Palomo|Samir Aberkane|Shaikshavali Chitraganti|Vasile Dragan,On control of discrete-time state-dependent jump linear systems with probabilistic constraints: A receding horizon approach.,France Chappaz,Ipsum porro non aliquam velit quaerat.,True
5687,6702010,Birgit Jacob|Christian Wyss|Sebastian Möller 0003,Stability radius for infinite-dimensional interconnected systems.,Hongyinping Feng,Quisquam sit aliquam est dolor dolor.,True
5688,6702011,Lars Grüne|Peter E. Kloeden,Higher order numerical approximation of switching systems.,Tingyang Meng,Ipsum magnam etincidunt amet amet quaerat.,True
5689,6702012,Emilia Fridman|Maria Terushkin,Network-based control of a semilinear damped beam equation under point and pointlike measurements.,Alexander L. Fradkov,Dolore labore voluptatem labore amet dolor ipsum eius.,True
5690,6702013,Hassan K. Khalil|Leonid B. Freidovich,Logic-based switching for robust control of minimum-phase nonlinear systems.,Eduardo I. Silva,Velit voluptatem aliquam non ut numquam amet quaerat.,True
5691,6702014,Haavard Holta|Ole Morten Aamo,Adaptive set-point regulation of linear n+1 hyperbolic systems with uncertain affine boundary condition using collocated sensing and control.,Lening Li,Eius voluptatem tempora labore.,True
5692,6702015,Alberto Isidori|Yuanqing Wu 0003,"Structure algorithms, normal forms and their role in the problem of feedback design for input-affine nonlinear MIMO systems.",Chen Zhao,Labore sit tempora eius.,False
5693,6702016,Hideaki Ishii,H,Nhan T. Nguyen,Quiquia est ut amet quiquia sit.,True
5694,6702017,Yusheng Wei|Zongli Lin,Stability criteria of linear systems with multiple input delays under truncated predictor feedback.,Eric Petitjean,Consectetur ipsum sit non ut ipsum labore.,True
5695,6702018,Debasish Chatterjee|Mishal Assif P. K.|Mohammed Rayyan Sheriff,Measure of quality of finite-dimensional linear systems: A frame-theoretic view.,Chengxian Xu,Consectetur magnam modi velit eius dolore numquam.,True
5696,6702019,Jinfeng Liu 0001|Jing Zeng,Distributed moving horizon state estimation: Simultaneously handling communication delays and data losses.,Annette Rittmann,Est modi eius adipisci voluptatem.,True
5697,6702020,Christian Commault,A simple graph theoretic characterization of reachability for positive linear systems.,Shun-Liang Hsu,Consectetur tempora modi dolor amet sed sed.,True
5698,6702021,David J. Hill 0001|Tengfei Liu|Zhong-Ping Jiang,"Lyapunov formulation of the large-scale, ISS cyclic-small-gain theorem: The discrete-time case.",Francesco Bullo,Sed labore sit modi eius ipsum dolor adipisci.,True
5699,6702022,Krzysztof Tchon,"Repeatable, extended Jacobian inverse kinematics algorithm for mobile manipulators.",Moshe Sheintuch,Neque modi amet ipsum.,False
5700,6702023,Brahim Mezerdi|Khaled Bahlali|Meriem Mezerdi,Existence and optimality conditions for relaxed mean-field stochastic control problems.,Guohui Zhang 0001,Etincidunt dolor aliquam ipsum.,False
