citaID,author,title,year
6700450,Christophe Prieur 0001|Hugo Lhachemi,Output feedback stabilization of reaction-diffusion PDEs with a non-collocated boundary condition.,2022.0
6700451,Antoine Chaillet|Jonathan Laporte|Yacine Chitour,Global stabilization of classes of linear control systems with bounds on the feedback and its successive derivatives.,2017.0
6700452,Marcelo D. Fragoso|Marcos G. Todorov,Infinite Markov jump-bounded real lemma.,2008.0
6700453,Bin Zhou 0001|Guang-Ren Duan 0001|James Lam|Zongli Lin,Global stabilization and restricted tracking with bounded feedback for multiple oscillator systems.,2010.0
6700454,J. Tsinias,New results on sampled-data feedback stabilization for autonomous nonlinear systems.,2012.0
6700455,Hanxu Zhao|Jingyuan Zhan|Liguo Zhang,Saturated boundary feedback stabilization for LWR traffic flow model.,2023.0
6700456,José Claudio Geromel|Maurício C. de Oliveira,A class of robust stability conditions where linear parameter dependence of the Lyapunov function is a necessary condition for arbitrary parameter dependence.,2005.0
6700457,Lirong Huang,Stochastic stabilization and destabilization of nonlinear differential equations.,2013.0
6700458,Kamesh Subbarao|Maruthi R. Akella,A novel parameter projection mechanism for smooth and stable adaptive control.,2005.0
6700459,Dabo Xu|Xinghu Wang|Zhiyong Chen 0001,Output regulation of nonlinear output feedback systems with exponential parameter convergence.,2016.0
6700460,Bao-Zhu Guo|Gen-Qi Xu,Riesz bases and exact controllability of C,2004.0
6700461,Harsh Beohar|Mahsa Varshosaz|Mohammad Reza Mousavi 0001,Basic behavioral models for software product lines: Expressiveness and testing pre-orders.,2016.0
6700462,Jinzhi Wang|Junjie Fu|Qi Wang,Fully distributed containment control of high-order multi-agent systems with nonlinear dynamics.,2017.0
6700463,Alexandre Seuret|Frédéric Gouaisbaut,Hierarchy of LMI conditions for the stability analysis of time-delay systems.,2015.0
6700464,Alejandro Caicedo|Claudio Cuevas|Hernán R. Henríquez|Marcos N. Rabelo,Stabilization of distributed control systems with delay.,2011.0
6700465,Siddharth Chandak|Vivek S. Borkar,Prospect-theoretic Q-learning.,2021.0
6700466,Christopher K. King|Robert Shorten,An extension of the KYP-lemma for the design of state-dependent switching systems with uncertainty.,2013.0
6700467,Jie Pan 0001|Khac Duc Do 0001,Adaptive global stabilization of nonholonomic systems with strong nonlinear drifts.,2002.0
6700468,Ari Arapostathis|Mireille E. Broucke,Continuous selections of trajectories of hybrid systems.,2002.0
6700469,Anna Doubova|Enrique Fernández-Cara,On the control of viscoelastic Jeffreys fluids.,2012.0
6700470,Paul A. Trodden,Feasible parallel-update distributed MPC for uncertain linear systems sharing convex constraints.,2014.0
6700471,Alexandra Rodkina|Michael V. Basin,On delay-dependent stability for vector nonlinear stochastic delay-difference equations with Volterra diffusion term.,2007.0
6700472,Shuzhi Sam Ge|Thanh-Trung Han|Tong Heng Lee,Adaptive neural control for a class of switched nonlinear systems.,2009.0
6700473,Jin Zhou 0004|Junan Lu|Michael Small|Wenwu Yu|Xiaoqun Wu,Flocking of multi-agent dynamical systems based on pseudo-leader mechanism.,2012.0
6700474,Claudio De Persis|Jung-Su Kim|Tae-Woong Yoon,Discrete-time supervisory control of input-constrained neutrally stable linear systems via state-dependent dwell-time switching.,2007.0
6700475,Shiqi Zheng,Robust stability of fractional order system with general interval uncertainties.,2017.0
6700476,Adam L. Bruce|Ankit Goel|Dennis S. Bernstein,Necessary and sufficient regressor conditions for the global asymptotic stability of recursive least squares.,2021.0
6700477,Shuzhi Sam Ge|Tong Heng Lee|Wei Huo|Zhendong Sun,Stabilization of nonholonomic chained systems via nonregular feedback linearization.,2001.0
6700478,Farid Sheikholeslam|Mohammad Javad Yazdanpanah|Mohsen Ekramian|Saeed Hosseinnia,Adaptive state observer for Lipschitz nonlinear systems.,2013.0
6700479,Ti-Jun Xiao|Yuming Zhang,Lack of exponential decay in viscoelastic materials with voids.,2014.0
6700480,Lenka Pavelková|Miroslav Kárný,Projection-based Bayesian recursive estimation of ARX model with uniform innovations.,2007.0
6700481,Dan Ma|Jun Zhao 0002|Ying Zhao,L2 bumpless transfer control for switched linear systems with almost output regulation.,2018.0
6700482,A. Agung Julius|Aaron D. Ames|George J. Pappas|Paulo Tabuada,Approximate reduction of dynamic systems.,2008.0
6700483,Lin Huang 0003|Rao Fu|Ying Yang 0002,Robust analysis and synthesis for a class of uncertain nonlinear systems with multiple equilibria.,2004.0
6700484,Jie Xiong 0004|Shuaiqi Zhang|Xun Li 0002,A stochastic maximum principle for partially observed stochastic control systems with delay.,2020.0
6700485,Chris Guiver|Mark R. Opmeer,Non-dissipative boundary feedback for Rayleigh and Timoshenko beams.,2010.0
6700486,Masashi Wakaiki|Yutaka Yamamoto,Stability analysis of perturbed infinite-dimensional sampled-data systems.,2020.0
6700487,Fuke Wu|Xuerong Mao|Ya Wang,Stability in distribution of stochastic functional differential equations.,2019.0
6700488,Andrey Smyshlyaev|Miroslav Krstic,Backstepping observers for a class of parabolic PDEs.,2005.0
6700489,Iasson Karafyllis|Zhong-Ping Jiang,Hybrid dead-beat observers for a class of nonlinear systems.,2011.0
6700490,Gabriela Marinoschi|Viorel Barbu,An optimal control approach to the optical flow problem.,2016.0
6700491,Jianfeng Zhang|Jiongmin Yong,Non-equivalence of stochastic optimal control problems with open and closed loop controls.,2021.0
6700492,Gilles Millerioux|Jérémy Parriaux,Nilpotent semigroups for the characterization of flat outputs of switched linear and LPV discrete-time systems.,2013.0
6700493,Dapeng Li|Naira Hovakimyan|Neng Wan,Sensitivity analysis of linear continuous-time feedback systems subject to control and measurement noise: An information-theoretic approach.,2019.0
6700494,Atte Aalto,Output error minimizing back and forth nudging method for initial state recovery.,2016.0
6700495,Eddie C. M. Hui|Guangchen Wang|Jianhui Huang|Xun Li 0002,Near-optimal control for stochastic recursive problems.,2011.0
6700496,Carsten W. Scherer,Lossless H,2016.0
6700497,Dong Eui Chang|Ramaprakash Bayadi|Ravi N. Banavar,Characterizing the reachable set for a spacecraft with two rotors.,2013.0
6700498,Francesco Bullo|Stephen L. Smith 0001,The dynamic team forming problem: Throughput and delay for unbiased policies.,2009.0
6700499,Bryan Karney|Joshua A. Taylor|Richard Perryman,Port-Hamiltonian based control of water distribution networks.,2022.0
6700500,Jozef Vörös,Parameter identification of Wiener systems with multisegment piecewise-linear nonlinearities.,2007.0
6700501,Luc Knockaert,A note on strict passivity.,2005.0
6700502,Jing Zhou 0002|Meng Joo Er,Adaptive output control of a class of uncertain chaotic systems.,2007.0
6700503,Ben M. Chen|Xinmin Liu|Zongli Lin,Interconnection of Kronecker canonical form and special coordinate basis of multivariable linear systems.,2008.0
6700504,Tingshu Hu|Zongli Lin,Semi-global stabilization of linear systems subject to output saturation.,2001.0
6700505,Tong Zhou,Generalized positiveness of spatially interconnected systems over quadratically constrained frequency domains.,2012.0
6700506,K. R. Rajagopal|Swaroop Darbha,"Aggregation of a class of interconnected, linear dynamical systems.",2001.0
6700507,Andrew Wynn,alpha-admissibility of the right-shift semigroup on L,2009.0
6700508,Fuchun Liu|Rixiang Mo,Correctability of fault-tolerant stochastic discrete-event systems.,2017.0
6700509,Tu Duc Nguyen,Second-order observers for second-order distributed parameter systems in R,2008.0
6700510,Changhong Zhao|Feng Liu 0014|Wei Wei 0007|Zhaojian Wang|Zhiyuan Ma,Distributed optimal load frequency control considering nonsmooth cost functions.,2020.0
6700511,Venkat Anantharam,Reversible Markov decision processes and the Gaussian free field.,2022.0
6700512,Kurusch Ebrahimi-Fard|W. Steven Gray,Generating series for networks of Chen-Fliess series.,2021.0
6700513,Benjamin Unger|Philipp Schulze,Data-driven interpolation of dynamical systems with delay.,2016.0
6700514,Jinfeng Liu 0001|Jing Zhang,Two triggered information transmission algorithms for distributed moving horizon state estimation.,2014.0
6700515,Jia Deng|Robert J. Elliott,A Viterbi smoother for discrete state space model.,2009.0
6700516,Florian Dörfler|George Weiss|Yoash Levron,A stability theorem for networks containing synchronous generators.,2019.0
6700517,Quanxin Zhu|Weijun Ma|Xiaohu Luo,Practical exponential stability of stochastic age-dependent capital system with Lévy noise.,2020.0
6700518,Laurent Praly,"Observers to the aid of ""strictification"" of Lyapunov functions.",2019.0
6700519,Dominikus Noll|Pierre Apkarian,Boundary control of partial differential equations using frequency domain optimization techniques.,2020.0
6700520,J. Tsinias,"A converse Lyapunov theorem for, non-uniform in time, global exponential robust stability.",2001.0
6700521,Erik I. Verriest|Wim Michiels,Stability analysis of systems with stochastically varying delays.,2009.0
6700522,Jean-Claude Vivalda|Sabeur Ammar,On the preservation of observability under sampling.,2004.0
6700523,Anders Blomqvist|Ryozo Nagamune,Optimization-based computation of analytic interpolants of bounded complexity.,2005.0
6700524,Ali Saberi|Anton A. Stoorvogel|Dmitri Saberi|Donya Nojavanzadeh|Zhenwei Liu 0001,Scale-free protocol design for regulated state synchronization of homogeneous multi-agent systems with unknown and non-uniform input delays.,2021.0
6700525,Martin Redmann|Peter Benner,An H2-type error bound for balancing-related model order reduction of linear systems with Lévy noise.,2017.0
6700526,Dabo Xu|Valery A. Ugrinovskii,Decentralized measurement feedback stabilization of large-scale systems via control vector Lyapunov functions.,2013.0
6700527,Dang Hai Nguyen 0001|Ky Quan Tran,Exponential stability of impulsive stochastic differential equations with Markovian switching.,2022.0
6700528,Cristina Pignotti,A note on stabilization of locally damped wave equations with time delay.,2012.0
6700529,Choon Yik Tang|Eduardo A. Misawa,Sliding surface design for discrete VSS using LQR technique with a preset real eigenvalue.,2002.0
6700530,Dongsheng Du|Shengyuan Xu|Vincent Cocquempot,Actuator fault estimation for discrete-time switched systems with finite-frequency.,2017.0
6700531,Adam Czornik|Aliaksei Vaidzelevich|Evgenij Barabanov|Michal Niezabitowski,Influence of parametric perturbations on Lyapunov exponents of discrete linear time-varying systems.,2018.0
6700532,Kyungsup Kim,A construction method for positive realizations with an order bound.,2012.0
6700533,Harsh Dolhare|Siddharth Chandak|Vivek S. Borkar,A concentration bound for LSPE(λ).,2023.0
6700534,Hikaru Inooka|Tadashi Ishihara|Takahiko Ono,An LMI-based approach to critical control system design for rate-limited exogenous inputs.,2002.0
6700535,Andrea Lecchini|Michel Gevers,Explicit expression of the parameter bias in identification of Laguerre models from step responses.,2004.0
6700536,Christopher M. Kellett|Huan Zhang|Peter M. Dower,Nonlinear L,2012.0
6700537,Anup Biswas|Somnath Pradhan,Ergodic risk-sensitive control for regime-switching diffusions.,2022.0
6700538,Feng Lin 0001|Stéphane Lafortune|Weilin Wang,An algorithm for calculating indistinguishable states and clusters in finite-state automata with partially observable transitions.,2007.0
6700539,Mohamed-Ali Belabbas,Sparse stable systems.,2013.0
6700540,Fernando A. C. C. Fontes|Maria do Rosário de Pinho|Sofia O. Lopes,An integral-type constraint qualification to guarantee nondegeneracy of the maximum principle for optimal control problems with state constraints.,2013.0
6700541,David Seifert|Lassi Paunonen,Asymptotics and approximation of large systems of ordinary differential equations.,2020.0
6700542,Bilal Senol|Celaleddin Yeroglu,Investigation of robust stability of fractional order multilinear affine systems: 2,2013.0
6700543,Guangjun Liu|Horacio J. Marquez|Hossein Beikzadeh,Robust sensitive fault detection and estimation for single-rate and multirate nonlinear sampled-data systems.,2018.0
6700544,Gerardo Espinosa-Pérez|Jose Alvarez-Ramirez,Stability of current-mode control for DC-DC power converters.,2002.0
6700545,Maria Elena Valcher|Mauro Bisiacco,The general fault detection and isolation problem for 2D state-space models.,2006.0
6700546,Juan Eduardo Velázquez-Velázquez|Vladimir Kharitonov,Lyapunov-Krasovskii functionals for scalar neutral type time delay equations.,2009.0
6700547,Harish K. Pillai|Ishan Pendharkar,Systems with sector bound nonlinearities: A behavioral approach.,2008.0
6700548,Guang-Hong Yang|Jiuxiang Dong,Robust static output feedback control for linear discrete-time systems with time-varying uncertainties.,2008.0
6700549,Chang Duan|Fen Wu,Analysis and control of switched linear systems via dwell-time min-switching.,2014.0
6700550,Emilia Fridman|Frédéric Mazenc|Walid Djema,Estimation of solutions of observable nonlinear systems with disturbances.,2015.0
6700551,Huanshui Zhang|Lihua Xie|Yeng Chai Soh,Discrete J-spectral factorization.,2001.0
6700552,Ji-Gen Peng|Zhan-Dong Mei,On invariance of p-admissibility of control and observation operators to q-type of perturbations of generator of C,2010.0
6700553,Mark R. Opmeer,Decay of singular values for infinite-dimensional systems with Gevrey regularity.,2020.0
6700554,José A. De Doná|José B. Mare,Solution of the input-constrained LQR problem using dynamic programming.,2007.0
6700555,Patrick Vogt|Philipp Schaub|Ulrich Konigorski,Robust coupling control using pole region assignment.,2021.0
6700556,Domenico Famularo|Giuseppe Franzè,A robust fault detection filter for polynomial nonlinear systems via sum-of-squares decompositions.,2012.0
6700557,Denis Dochain|Mohamed Azlan Hussain|N. H. Hoang|T. K. P. Le|T. S. Nguyen|T. T. H. Phan,Trajectory tracking for nonlinear systems using extended quadratic port-Hamiltonian models without input and state coordinate transformations.,2022.0
