4;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;dblpnote/error;2017-06-08;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;informal;Unnamed: 27;Unnamed: 28;(error);Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34
6614998;K. V. Sklyar;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2019.104572;oa;;Syst. Control. Lett.;journals/scl/Sklyar19;2020-02-24;;;;;;;;;;;;On mappability of control systems to linear systems with analytic matrices.;;;db/journals/scl/scl134.html#Sklyar19;134;2019.0
6614999;Guy Katriel;;0000-0001-7411-4789;;;;;;;;;https://doi.org/10.1016/j.sysconle.2020.104649;;;Syst. Control. Lett.;journals/scl/Katriel20;2020-05-22;;;;;;104649;;;;;;Optimality of constant arrival rate for a linear system with a bottleneck entrance.;;;db/journals/scl/scl138.html#Katriel20;138;2020.0
6615000;Claudia Califano|Dorothée Normand-Cyrot|Salvatore Monaco;;0000-0001-5377-1798|0000-0002-2723-5737;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00344-4;;;Syst. Control. Lett.;journals/scl/CalifanoMN03;2020-02-24;;;;;4;255-265;;;;;;On the observer design in discrete-time.;;;db/journals/scl/scl49.html#CalifanoMN03;49;2003.0
6615001;Chengwu Yang|James Lam|Shengyuan Xu;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(00)00115-8;;;Syst. Control. Lett.;journals/scl/XuLY01a;2020-02-24;;;;;2;85-93;;;;∞;;Robust H;;;db/journals/scl/scl43.html#XuLY01a;43;2001.0
6615002;Feng Ding 0001|Jiabo Zhang|Yang Shi 0001;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2008.08.005;;;Syst. Control. Lett.;journals/scl/ZhangDS09;2020-02-24;;;;;1;69-75;;;;;;Self-tuning control based on multi-innovation stochastic gradient parameter estimation.;;;db/journals/scl/scl58.html#ZhangDS09;58;2009.0
6615003;Lassi Paunonen;;0000-0001-6497-4718;;;;;;;;;https://doi.org/10.1016/j.sysconle.2013.01.005;;;Syst. Control. Lett.;journals/scl/Paunonen13;2020-02-24;;;;;4;331-337;;;;;;Robustness of polynomial stability with respect to unbounded perturbations.;;;db/journals/scl/scl62.html#Paunonen13;62;2013.0
6615004;Di Yu|Qinghe Wu|Yao Wang|Yinqiu Wang;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2012.10.003;;;Syst. Control. Lett.;journals/scl/WangWWY12;2020-02-24;;;;;12;1145-1150;;;;;;Quantized consensus on first-order integrator networks.;;;db/journals/scl/scl61.html#WangWWY12;61;2012.0
6615005;Eduardo F. Costa|João B. R. do Val;;0000-0002-9067-9234|0000-0002-9512-0456;;;;;;;;;https://doi.org/10.1016/S0167-6911(01)00134-7;;;Syst. Control. Lett.;journals/scl/CostaV01;2020-02-24;;;;;2;135-145;;;;;;On the detectability and observability of discrete-time Markov jump linear systems.;;;db/journals/scl/scl44.html#CostaV01;44;2001.0
6615006;A. C. Brooms|Basil Kouvaritakis|Young Il Lee;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(01)00135-9;;;Syst. Control. Lett.;journals/scl/BroomsKL01;2020-02-24;;;;;3;157-166;;;;;;Constrained MPC for uncertain linear systems with ellipsoidal target sets.;;;db/journals/scl/scl44.html#BroomsKL01;44;2001.0
6615007;Feng Ding 0001|Tongwen Chen;;0000-0002-1699-7947|0000-0002-2721-2025;;;;;;;;;https://doi.org/10.1016/j.sysconle.2004.06.008;;;Syst. Control. Lett.;journals/scl/DingC05;2020-02-24;;;;;2;95-107;;;;;;Iterative least-squares solutions of coupled Sylvester matrix equations.;;;db/journals/scl/scl54.html#DingC05;54;2005.0
6615008;Tibor Takács|Éva Gyurkovics;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(03)00160-9;;;Syst. Control. Lett.;journals/scl/GyurkovicsT03;2020-02-24;;;;;4;277-289;;;;∞;;Quadratic stabilisation with H;;;db/journals/scl/scl50.html#GyurkovicsT03;50;2003.0
6615009;Eduardo Fontoura Costa|Ioan-Lucian Popa|Samir Aberkane|Vasile Dragan;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2021.105032;;;Syst. Control. Lett.;journals/scl/DraganCPA21;2021-11-15;;;;;;105032;;;;;;Exact detectability: Application to generalized Lyapunov and Riccati equations.;;;db/journals/scl/scl157.html#DraganCPA21;157;2021.0
6615010;Dionisis Stefanatos|Jr-Shin Li;;0000-0002-3945-4304;;;;;;;;;https://doi.org/10.1016/j.sysconle.2010.07.004;;;Syst. Control. Lett.;journals/scl/StefanatosL10;2020-02-24;;;;;10;601-607;;;;;;Constrained minimum-energy optimal control of the dissipative Bloch equations.;;;db/journals/scl/scl59.html#StefanatosL10;59;2010.0
6615011;Avraham Feintuch;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00149-4;;;Syst. Control. Lett.;journals/scl/Feintuch02;2020-02-24;;;;;5;353-359;;;;;;Optimal robust disturbance attenuation for linear time-varying systems.;;;db/journals/scl/scl46.html#Feintuch02;46;2002.0
6615012;Ferran Puerta|Josep Ferrer-Llop|Xavier Puerta;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00202-5;;;Syst. Control. Lett.;journals/scl/Ferrer-LlopPP03;2020-02-24;;;;;2;77-86;;;;;;Stratification and bundle structure of the set of conditioned invariant subspaces in the general case.;;;db/journals/scl/scl48.html#Ferrer-LlopPP03;48;2003.0
6615013;Kai Du|Zhen Wu;;0000-0003-0758-9463;;;;;;;;;https://doi.org/10.1016/j.sysconle.2022.105174;;;Syst. Control. Lett.;journals/scl/DuW22;2022-05-18;;;;;;105174;;;;;;Social optima in mean field linear-quadratic-Gaussian models with control input constraint.;;;db/journals/scl/scl162.html#DuW22;162;2022.0
6615014;Huijun Gao|Tongwen Chen|Xiangyu Meng 0001;;0000-0002-1699-7947|0000-0003-3381-6690;;;;;;;;;https://doi.org/10.1016/j.sysconle.2007.12.008;;;Syst. Control. Lett.;journals/scl/GaoMC08;2021-08-02;;;;;7;585-593;;;;2;;A new design of robust H;;;db/journals/scl/scl57.html#GaoMC08;57;2008.0
6615015;Peter M. Dower;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(03)00120-8;;;Syst. Control. Lett.;journals/scl/Dower03;2020-02-24;;;;;1;21-38;;;;;;A variational inequality for measurement feedback almost-dissipative control.;;;db/journals/scl/scl50.html#Dower03;50;2003.0
6615016;Bin Jiang 0001|Hao Yang 0001|Yacun Guan;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2022.105361;;;Syst. Control. Lett.;journals/scl/GuanYJ22;2022-11-11;;;;;;105361;;;;;;Fault tolerant time optimization for a class of time-varying switched infinite dimensional linear systems.;;;db/journals/scl/scl168.html#GuanYJ22;168;2022.0
6615017;Aoyun Ma|Kun Liu 0002|Qirui Zhang 0003|Yuanqing Xia;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2019.104578;;;Syst. Control. Lett.;journals/scl/MaLZX20;2022-05-12;;;;;;104578;;;;;;Distributed MPC for linear discrete-time systems with disturbances and coupled states.;;;db/journals/scl/scl135.html#MaLZX20;135;2020.0
6615018;Jovan Stefanovski;;0000-0002-3714-1937;;;;;;;;;https://doi.org/10.1016/j.sysconle.2011.01.002;;;Syst. Control. Lett.;journals/scl/Stefanovski11;2020-02-24;;;;;3;205-210;;;;;;Structure-preserving numerical algorithm for solving discrete-time LMI and DARS.;;;db/journals/scl/scl60.html#Stefanovski11;60;2011.0
6615019;Jinpeng Yu|Lin Zhao 0004|Yingmin Jia;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2017.01.004;;;Syst. Control. Lett.;journals/scl/ZhaoJY17;2020-02-24;;;;;;22-31;;;;;;Adaptive finite-time bipartite consensus for second-order multi-agent systems with antagonistic interactions.;;;db/journals/scl/scl102.html#ZhaoJY17;102;2017.0
6615020;Jean-Jacques E. Slotine|Yong Zhao;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2005.02.001;;;Syst. Control. Lett.;journals/scl/ZhaoS05;2020-02-24;;;;;9;887-898;;;;;;Discrete nonlinear observers for inertial navigation.;;;db/journals/scl/scl54.html#ZhaoS05;54;2005.0
6615021;Lars Naujok|Sergey Dashkovskiy;;0000-0001-7049-012X;;;;;;;;;https://doi.org/10.1016/j.sysconle.2014.12.003;;;Syst. Control. Lett.;journals/scl/DashkovskiyN15;2020-12-29;;;;;;11-21;;;;;;Quasi-ISS/ISDS observers for interconnected systems and applications.;;;db/journals/scl/scl77.html#DashkovskiyN15;77;2015.0
6615022;Allan C. Kahane|Leonid Mirkin|Zalman J. Palmor;;0000-0003-3336-900X;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00292-X;;;Syst. Control. Lett.;journals/scl/MirkinKP03;2021-10-14;;;;;5;385-396;;;;;∞;Achievable H;;;db/journals/scl/scl48.html#MirkinKP03;48;2003.0
6615023;Ian R. Petersen|Igor G. Vladimirov;;0000-0002-9355-4736;;;;;;;;;https://doi.org/10.1016/j.sysconle.2013.03.004;;;Syst. Control. Lett.;journals/scl/VladimirovP13;2020-02-24;;;;;7;550-559;;;;;;A quasi-separation principle and Newton-like scheme for coherent quantum LQG control.;;;db/journals/scl/scl62.html#VladimirovP13;62;2013.0
6615024;Kaio D. T. Rocha|Marco H. Terra;;0000-0002-0760-2018;;;;;;;;;https://doi.org/10.1016/j.sysconle.2021.105034;;;Syst. Control. Lett.;journals/scl/RochaT21;2021-12-15;;;;;;105034;;;;;;Robust Kalman filter for systems subject to parametric uncertainties.;;;db/journals/scl/scl157.html#RochaT21;157;2021.0
6615025;Mohammad Farrokhi|Reza Heydari;;0000-0002-8431-4650;;;;;;;;;https://doi.org/10.1016/j.sysconle.2022.105202;;;Syst. Control. Lett.;journals/scl/HeydariF22;2022-06-13;;;;;;105202;;;;;;Robust event-triggered model predictive control of polytopic LPV systems: An input-to-state stability approach.;;;db/journals/scl/scl163.html#HeydariF22;163;2022.0
6615026;Jung Hoon Kim 0001|Tomomichi Hagiwara;;0000-0002-9212-9551;;;;;;;;;https://doi.org/10.1016/j.sysconle.2014.01.009;;;Syst. Control. Lett.;journals/scl/KimH14;2020-02-24;;;;;;1-8;;;;∞;;Computing the L;;;db/journals/scl/scl67.html#KimH14;67;2014.0
6615027;Mehran Mesbahi;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(01)00154-2;;;Syst. Control. Lett.;journals/scl/Mesbahi01;2020-02-24;;;;;5;355-361;;;;;;Robustness analysis via the running time of the interior point methods.;;;db/journals/scl/scl44.html#Mesbahi01;44;2001.0
6615028;Murat Arcak|Xingzhe Fan;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(03)00170-1;;;Syst. Control. Lett.;journals/scl/FanA03;2020-02-24;;;;;4;319-330;;;;;;Observer design for systems with multivariable monotone nonlinearities.;;;db/journals/scl/scl50.html#FanA03;50;2003.0
6615029;Jürgen Adamy|Michael Jost 0001|Thomas Gußner;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2011.11.003;;;Syst. Control. Lett.;journals/scl/GussnerJA12;2020-02-24;;;;;1;258-265;;;;;;Controller design for a class of nonlinear systems with input saturation using convex optimization.;;;db/journals/scl/scl61.html#GussnerJA12;61;2012.0
6615030;Francesco Borrelli|Murat Arcak|Sergey Vichik;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2015.11.006;;;Syst. Control. Lett.;journals/scl/VichikAB16;2020-02-24;;;;;;68-74;;;;;;Stability of an analog optimization circuit for quadratic programming.;;;db/journals/scl/scl88.html#VichikAB16;88;2016.0
6615031;Harry L. Trentelman;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(03)00206-8;;;Syst. Control. Lett.;journals/scl/Trentelman04;2020-02-24;;;;;1;51-55;;;;;;On flat systems behaviors and observable image representations.;;;db/journals/scl/scl51.html#Trentelman04;51;2004.0
6615032;Guoliang Wei|Huisheng Shu|Jian-An Fang|Zidong Wang;;0000-0002-9576-7401;;;;;;;;;https://doi.org/10.1016/j.sysconle.2007.03.009;;;Syst. Control. Lett.;journals/scl/WeiWSF07;2020-02-24;;;;;9-10;623-633;;;;;;Delay-dependent stabilization of stochastic interval delay systems with nonlinear disturbances.;;;db/journals/scl/scl56.html#WeiWSF07;56;2007.0
6615033;Colin N. Jones|Didier Henrion|Milan Korda;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2016.11.010;;;Syst. Control. Lett.;journals/scl/KordaHJ17;2020-02-24;;;;;;1-5;;;;;;Convergence rates of moment-sum-of-squares hierarchies for optimal control problems.;;;db/journals/scl/scl100.html#KordaHJ17;100;2017.0
6615034;Bo Qi|Lei Guo 0001;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2010.03.008;;;Syst. Control. Lett.;journals/scl/QiG10;2020-02-24;;;;;6;333-339;;;;;;Is measurement-based feedback still better for quantum control systems?;;;db/journals/scl/scl59.html#QiG10;59;2010.0
6615035;Amaury Hayat;;0000-0002-7017-1097;;;;;;;;;https://doi.org/10.1016/j.sysconle.2020.104848;;;Syst. Control. Lett.;journals/scl/Hayat21;2021-04-07;;;;;;104848;;;;;;Global exponential stability and Input-to-State Stability of semilinear hyperbolic systems for the L2 norm.;;;db/journals/scl/scl148.html#Hayat21;148;2021.0
6615036;Nithia Vijayan|Prashanth L. A.;;0000-0001-6489-9471|0000-0003-0362-6730;;;;;;;;;https://doi.org/10.1016/j.sysconle.2021.104988;;;Syst. Control. Lett.;journals/scl/VijayanA21;2021-09-20;;;;;;104988;;;;;;Smoothed functional-based gradient algorithms for off-policy reinforcement learning: A non-asymptotic viewpoint.;;;db/journals/scl/scl155.html#VijayanA21;155;2021.0
6615037;Nhan T. Nguyen;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2012.01.009;;;Syst. Control. Lett.;journals/scl/Nguyen12;2020-02-24;;;;;4;485-494;;;;;;Optimal control modification for robust adaptive control with large adaptive gain.;;;db/journals/scl/scl61.html#Nguyen12;61;2012.0
6615038;Fabrizio Dabbene|Giuseppe Carlo Calafiore;;0000-0002-6428-5653;;;;;;;;;https://doi.org/10.1016/j.sysconle.2005.01.006;;;Syst. Control. Lett.;journals/scl/CalafioreD05;2020-02-24;;;;;12;1219-1232;;;;;;Near optimal solutions to least-squares problems with stochastic uncertainty.;;;db/journals/scl/scl54.html#CalafioreD05;54;2005.0
6615039;Koichi Suyama|Nobuko Kosugi;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2013.03.007;;;Syst. Control. Lett.;journals/scl/KosugiS13;2020-02-24;;;;;7;531-538;;;;;;Digital redesign of infinite-dimensional controllers based on numerical integration of new representation.;;;db/journals/scl/scl62.html#KosugiS13;62;2013.0
6615040;Andreas Johansson|Khalid Tourkey Atta|Thomas Gustafsson;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2015.08.010;;;Syst. Control. Lett.;journals/scl/AttaJG15;2020-02-24;;;;;;37-45;;;;;;Extremum seeking control based on phasor estimation.;;;db/journals/scl/scl85.html#AttaJG15;85;2015.0
6615041;Augusto Ferrante|Federico Ramponi|Michele Pavon;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2010.01.001;;;Syst. Control. Lett.;journals/scl/RamponiFP10;2020-02-24;;;;;3-4;167-172;;;;;;On the well-posedness of multivariate spectrum approximation and convergence of high-resolution spectral estimators.;;;db/journals/scl/scl59.html#RamponiFP10;59;2010.0
6615042;Paolo Frasca;;0000-0003-0962-3119;;;;;;;;;https://doi.org/10.1016/j.sysconle.2011.11.004;;;Syst. Control. Lett.;journals/scl/Frasca12;2020-02-24;;;;;2;273-278;;;;;;Continuous-time quantized consensus: Convergence of Krasovskii solutions.;;;db/journals/scl/scl61.html#Frasca12;61;2012.0
6615043;Ciprian Preda|Petre Preda;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2008.11.002;;;Syst. Control. Lett.;journals/scl/PredaP09;2020-02-24;;;;;4;259-262;;;;;;The Lyapunov operator equation for the exponential dichotomy of one-parameter semigroups.;;;db/journals/scl/scl58.html#PredaP09;58;2009.0
6615044;Solmaz S. Kia|Yi-Fan Chung;;0000-0002-9009-3858;;;;;;;;;https://doi.org/10.1016/j.sysconle.2020.104621;;;Syst. Control. Lett.;journals/scl/ChungK20;2020-04-09;;;;;;104621;;;;;;Distributed leader following of an active leader for linear heterogeneous multi-agent systems.;;;db/journals/scl/scl137.html#ChungK20;137;2020.0
6615045;Juan Carlos Zúñiga Anaya;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2009.12.005;;;Syst. Control. Lett.;journals/scl/Anaya10;2020-02-24;;;;;2;105-113;;;;;;Diagonalization of quadratic matrix polynomials.;;;db/journals/scl/scl59.html#Anaya10;59;2010.0
6615046;Antonios T. Meimaris|Athanasios A. Pantelous|Ioannis A. Kougioumtzoglou|Konstantinos Liaskos;;0000-0001-5738-1471|0000-0003-1951-8769;;;;;;;;;https://doi.org/10.1016/j.sysconle.2018.09.001;;;Syst. Control. Lett.;journals/scl/LiaskosPKM18;2020-02-24;;;;;;38-49;;;;;;Implicit analytic solutions for the linear stochastic partial differential beam equation with fractional derivative terms.;;;db/journals/scl/scl121.html#LiaskosPKM18;121;2018.0
6615047;Konstadinos H. Kiritsis;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(01)00192-X;;;Syst. Control. Lett.;journals/scl/Kiritsis02;2020-02-24;;;;;4;317-320;;;;;;A necessary condition for pole assignment by constant output feedback.;;;db/journals/scl/scl45.html#Kiritsis02;45;2002.0
6615048;Piotr Suchomski;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00215-3;;;Syst. Control. Lett.;journals/scl/Suchomski02;2020-02-24;;;;;4;319-326;;;;;;Numerically robust delta-domain solutions to discrete-time Lyapunov equations.;;;db/journals/scl/scl47.html#Suchomski02;47;2002.0
6615049;Yusheng Wei|Zongli Lin;;0000-0002-2242-853X|0000-0003-1589-1443;;;;;;;;;https://doi.org/10.1016/j.sysconle.2016.09.001|https://www.wikidata.org/entity/Q57454221;;;Syst. Control. Lett.;journals/scl/WeiL16;2020-02-24;;;;;;27-35;;;;;;Stabilization of exponentially unstable discrete-time linear systems by truncated predictor feedback.;;;db/journals/scl/scl97.html#WeiL16;97;2016.0
6615050;Alain Y. Kibangou;;0000-0002-8662-2534;;;;;;;;;https://doi.org/10.1016/j.sysconle.2014.01.010;;;Syst. Control. Lett.;journals/scl/Kibangou14;2020-02-24;;;;;;19-23;;;;;;Step-size sequence design for finite-time average consensus in secure wireless sensor networks.;;;db/journals/scl/scl67.html#Kibangou14;67;2014.0
6615051;Christoph Kawan|Mahendra Singh Tomar|Majid Zamani 0001;;0000-0003-4147-6032;;;;;;;;;https://doi.org/10.1016/j.sysconle.2022.105395;;;Syst. Control. Lett.;journals/scl/TomarKZ22;2023-01-31;;;;;;105395;;;;;;Numerical over-approximation of invariance entropy via finite abstractions.;;;db/journals/scl/scl170.html#TomarKZ22;170;2022.0
6615052;Hervé Marchand|Srinivas Pinisetty|Thierry Jéron|Yliès Falcone;;0000-0001-7779-8231|0000-0002-9922-6186;;;;;;;;;https://doi.org/10.1016/j.scico.2016.02.008;oa;;Sci. Comput. Program.;journals/scl/FalconeJMP16;2021-02-17;;;;;;2-41;;;;;;Runtime enforcement of regular timed properties by suppressing and delaying events.;;;db/journals/scp/scp123.html#FalconeJMP16;123;2016.0
6615053;Balázs Kulcsár|Gábor Szederkényi|Péter Polcz|Tamás Péni;;0000-0002-3688-1108|0000-0003-4199-6089;;;;;;;;;https://doi.org/10.1016/j.sysconle.2020.104738;;;Syst. Control. Lett.;journals/scl/PolczPKS20;2021-04-09;;;;;;104738;;;;;;Induced L2-gain computation for rational LPV systems using Finsler's lemma and minimal generators.;;;db/journals/scl/scl142.html#PolczPKS20;142;2020.0
6615054;Andrei Halanay|Luciano Pandolfi;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2012.07.002;;;Syst. Control. Lett.;journals/scl/HalanayP12;2020-02-24;;;;;10;999-1002;;;;;;Lack of controllability of the heat equation with memory.;;;db/journals/scl/scl61.html#HalanayP12;61;2012.0
6615055;Matthias Voigt|Timo Reis;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2016.05.010;;;Syst. Control. Lett.;journals/scl/ReisV16;2020-02-24;;;;;;3-10;;;;;;"Reprint of ""The Kalman-Yakubovich-Popov inequality for differential-algebraic systems: Existence of nonpositive solutions"".";;;db/journals/scl/scl95.html#ReisV16;95;2016.0
6615056;Shuxiang Guo;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2013.11.007;;;Syst. Control. Lett.;journals/scl/Guo14;2020-02-24;;;;;;27-35;;;;;;Robust reliability method for non-fragile guaranteed cost control of parametric uncertain systems.;;;db/journals/scl/scl64.html#Guo14;64;2014.0
6615057;Hui Liu 0004|Jinhu Lü|Ming Cao 0001|Xiaoping Wang 0001|Zhiyun Lin;;0000-0001-5472-562X|0000-0001-7545-7986|0000-0002-5523-4467;;;;;;;;;https://doi.org/10.1016/j.sysconle.2018.06.006;;;Syst. Control. Lett.;journals/scl/LiuLCWL18;2020-09-05;;;;;;8-15;;;;;;Coordinate-free formation control of multi-agent systems using rooted graphs.;;;db/journals/scl/scl119.html#LiuLCWL18;119;2018.0
6615058;Annette Rittmann|Ivica Nakic|Kresimir Veselic|Steven J. Cox;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2004.04.004;;;Syst. Control. Lett.;journals/scl/CoxNRV04;2020-02-24;;;;;3-4;187-194;;;;;;Lyapunov optimization of a damped system.;;;db/journals/scl/scl53.html#CoxNRV04;53;2004.0
6615059;Christopher J. Sangwin|Eugene P. Ryan;;0000-0002-3725-8625;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00232-3;;;Syst. Control. Lett.;journals/scl/RyanS02;2020-02-24;;;;;5;365-374;;;;;;Controlled functional differential equations and adaptive tracking.;;;db/journals/scl/scl47.html#RyanS02;47;2002.0
6615060;Andreas Kasis|Ioannis Lestas|Nima Monshizadeh;;0000-0001-5078-7065;;;;;;;;;https://doi.org/10.1016/j.sysconle.2020.104755;;;Syst. Control. Lett.;journals/scl/KasisML20;2021-04-09;;;;;;104755;;;;;;A distributed scheme for secondary frequency control with stability guarantees and optimal power allocation.;;;db/journals/scl/scl144.html#KasisML20;144;2020.0
6615061;Fouad Giri|Miroslav Krstic|Mohamed Kahelras|Tarek Ahmed-Ali;;0000-0001-9583-6748;;;;;;;;;https://doi.org/10.1016/j.sysconle.2018.01.001;;;Syst. Control. Lett.;journals/scl/Ahmed-AliGKK18;2020-02-24;;;;;;1-8;;;;;;PDE based observer design for nonlinear systems with large output delay.;;;db/journals/scl/scl113.html#Ahmed-AliGKK18;113;2018.0
6615062;Viorel Barbu;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2010.07.005;;;Syst. Control. Lett.;journals/scl/Barbu10;2020-02-24;;;;;10;608-614;;;;;;Stabilization of a plane periodic channel flow by noise wall normal controllers.;;;db/journals/scl/scl59.html#Barbu10;59;2010.0
