DOI,author,author-aux,author ID,booktitle,cdate,cdrom,cite,cite-label,crossref,editor,editor-orcid,ee,ee-type,i,journal,key,mdate,month,note,note-label,note-type,number,pages,publisher,publnr,publtype,sub,venue,title,title-bibtex,tt,url,volume,year,edition_venue,chair,abstract,corresponding_author
6699269,Iasson Karafyllis,Luenberger-like,,,,,,,,,,https://doi.org/10.1016/j.sysconle.2004.08.004,,,Syst. Control. Lett.,journals/scl/Karafyllis05,2020-02-24,,,,,3,181-193,,,,,C,Non-uniform in time robust global asymptotic output stability.,,,db/journals/scl/scl54.html#Karafyllis05,54,2005,DemoPaper,Mrs. Angela Sosa DDS,Est adipisci ipsum voluptatem sed ut. Velit non quisquam est neque neque numquam dolore. Dolor adipisci consectetur amet dolor. Adipisci sed dolore quiquia etincidunt etincidunt dolore. Modi amet aliquam modi modi quiquia neque. Voluptatem sit voluptatem porro amet ipsum. Labore est tempora sit sit aliquam dolorem.,Iasson Karafyllis
6699270,Hongyinping Feng|Shugen Chai|Xiaoying Zhang,data processing,,,,,,,,Dave Roberts Jr.,,https://doi.org/10.1016/j.sysconle.2016.10.007,,,Syst. Control. Lett.,journals/scl/ZhangFC16,2020-02-24,,,,,,79-85,,,,,J,Performance output exponential tracking for a wave equation with a general boundary disturbance.,,,db/journals/scl/scl98.html#ZhangFC16,98,2016,ShortPaper,,Quisquam dolorem numquam dolore labore quiquia. Ipsum consectetur quaerat tempora quisquam quisquam neque dolor. Non sed est dolorem dolor. Voluptatem consectetur porro labore sit quaerat velit. Tempora magnam dolorem etincidunt voluptatem. Ipsum magnam magnam consectetur numquam velit. Adipisci modi adipisci quaerat sed. Non etincidunt numquam magnam.,Hongyinping Feng
6699271,David W. L. Wang|John M. Daly,big data,,,,,,,,Elaine Martinez,,https://doi.org/10.1016/j.sysconle.2008.10.007,,,Syst. Control. Lett.,journals/scl/DalyW09,2020-02-24,,,,,3,188-193,,,,,J,Output feedback sliding mode control in the presence of unknown disturbances.,,,db/journals/scl/scl58.html#DalyW09,58,2009,FullPaper,,Non voluptatem aliquam dolor quisquam magnam neque quisquam. Amet ipsum magnam aliquam velit. Adipisci neque sit voluptatem amet aliquam numquam voluptatem. Velit labore non porro ut quiquia. Etincidunt aliquam neque etincidunt. Tempora modi non sed. Tempora magnam numquam voluptatem non sed. Magnam etincidunt sit ut aliquam. Ipsum ut quaerat consectetur est numquam quiquia eius. Eius sit porro dolorem dolor est quiquia ut.,David W. L. Wang
6699272,Andrei Polyakov 0001|Jonathan P. Epperlein|Orest V. Iftime|Sergiy Zhuk,data modeling,,,,,,,,Dustin Kirby,,https://doi.org/10.1016/j.sysconle.2020.104830,,,Syst. Control. Lett.,journals/scl/ZhukIEP21,2021-03-08,,,,,,104830,,,,,J,Minimax sliding mode control design for linear evolution equations with noisy measurements and uncertain inputs.,,,db/journals/scl/scl147.html#ZhukIEP21,147,2021,FullPaper,,Neque modi porro dolore sed. Sed non magnam modi ipsum. Non velit non sed neque quiquia dolore. Dolor porro labore dolorem. Ipsum porro consectetur dolorem quisquam. Etincidunt etincidunt quisquam adipisci consectetur aliquam neque adipisci. Adipisci voluptatem ut ipsum amet neque. Aliquam quiquia quisquam adipisci amet voluptatem sit.,Andrei Polyakov 0001
6699273,Julian Edward|Karlygash Nurtazina|Nina Avdonina|Sergei Avdonin,data modeling,0000-0002-8086-5631,,,,,,,Kelsey Williams,,https://doi.org/10.1016/j.sysconle.2020.104852,,,Syst. Control. Lett.,journals/scl/AvdoninAEN21,2021-04-07,,,,,,104852,,,,,J,Control and inverse problems for the heat equation with strong singularities.,,,db/journals/scl/scl148.html#AvdoninAEN21,148,2021,ShortPaper,,Neque porro quisquam ipsum aliquam. Ut non ut quiquia neque porro dolore velit. Voluptatem quiquia non amet dolore. Eius aliquam dolore sit. Dolorem est tempora porro adipisci. Neque non labore numquam non etincidunt amet. Dolor dolorem adipisci est. Voluptatem sed neque porro magnam modi neque. Sed ut quiquia ut dolorem voluptatem dolore.,Julian Edward
6699274,Erik I. Verriest|Wim Michiels,data processing,,,,,,,,Nathan Sims,,https://doi.org/10.1016/j.sysconle.2006.02.002,,,Syst. Control. Lett.,journals/scl/VerriestM06,2020-02-24,,,,,9,711-718,,,,,J,Inverse Routh table construction and stability of delay equations.,,,db/journals/scl/scl55.html#VerriestM06,55,2006,ShortPaper,,Est aliquam modi porro dolor voluptatem. Dolorem aliquam velit est amet labore amet non. Est ipsum porro eius numquam. Dolore non porro est. Dolor amet ut est voluptatem eius adipisci magnam. Quaerat etincidunt velit quaerat dolorem quaerat voluptatem. Dolore amet ipsum labore amet numquam. Quisquam quisquam dolor quaerat. Modi modi dolor numquam dolorem non.,Erik I. Verriest
6699275,Deqing Huang|Jian-Xin Xu 0001|Shiping Yang|Ying Tan 0001,data management,0000-0001-8495-0246|0000-0003-1727-4449,,,,,,,Christopher Campos,,https://doi.org/10.1016/j.sysconle.2014.04.009,,,Syst. Control. Lett.,journals/scl/YangXHT14,2020-02-24,,,,,,80-89,,,,,J,Optimal iterative learning control design for multi-agent systems consensus tracking.,,,db/journals/scl/scl69.html#YangXHT14,69,2014,DemoPaper,,Aliquam modi etincidunt amet. Sit numquam quiquia voluptatem adipisci velit magnam. Numquam ut aliquam dolore etincidunt dolore est. Porro aliquam eius numquam sit. Consectetur modi tempora neque quaerat non aliquam. Consectetur modi quiquia adipisci. Porro ipsum etincidunt voluptatem sed porro ut.,Deqing Huang
6699276,Fouad Giri|Iasson Karafyllis|Tarek Ahmed-Ali,data querying,,,,,,,,,,https://doi.org/10.1016/j.sysconle.2019.104553,,,Syst. Control. Lett.,journals/scl/KarafyllisAG19,2020-02-24,,,,,,,,,,,C,Sampled-data observers for 1-D parabolic PDEs with non-local outputs.,,,db/journals/scl/scl133.html#KarafyllisAG19,133,2019,DemoPaper,Theresa Smith,Consectetur dolore sed magnam non quaerat dolore. Quisquam adipisci etincidunt eius quiquia non consectetur. Dolore eius voluptatem etincidunt neque eius amet. Consectetur eius tempora sed. Eius quisquam labore dolor etincidunt dolore adipisci quiquia. Modi sit dolor dolor voluptatem quiquia magnam non. Magnam neque ipsum quaerat. Eius magnam numquam non.,Fouad Giri
6699277,Ulrich Konigorski,data querying,,,,,,,,,,https://doi.org/10.1016/j.sysconle.2011.11.015,,,Syst. Control. Lett.,journals/scl/Konigorski12,2020-02-24,,,,,2,292-297,,,,,C,Pole placement by parametric output feedback.,,,db/journals/scl/scl61.html#Konigorski12,61,2012,FullPaper,Dave Cruz,Ut quisquam magnam adipisci quaerat labore. Quaerat non dolorem porro. Dolor labore quaerat numquam etincidunt. Sed magnam dolorem dolor porro. Quaerat quiquia quiquia voluptatem quaerat dolorem quaerat. Etincidunt sit adipisci ut consectetur ut. Neque quaerat dolore adipisci ut. Etincidunt ipsum aliquam dolore dolorem modi. Voluptatem est non non.,Ulrich Konigorski
6699278,Chenggui Yuan|Jiezhong Zou|Xuerong Mao,data querying,0000-0002-6768-9864,,,,,,,Brooke Robinson,,https://doi.org/10.1016/S0167-6911(03)00154-3,,,Syst. Control. Lett.,journals/scl/YuanZM03,2020-02-24,,,,,3,195-207,,,,,J,Stability in distribution of stochastic differential delay equations with Markovian switching.,,,db/journals/scl/scl50.html#YuanZM03,50,2003,ShortPaper,,Etincidunt ipsum neque amet ipsum eius. Quaerat ipsum voluptatem ipsum numquam dolor sed consectetur. Quaerat aliquam modi eius adipisci. Dolor velit dolor porro adipisci velit sed. Magnam quaerat dolor dolore quisquam voluptatem. Consectetur sit aliquam tempora dolorem.,Chenggui Yuan
6699279,Eli Gershon|Isaac Yaesh|Uri Shaked,indexing,,,,,,,,,,https://doi.org/10.1016/S0167-6911(01)00183-9,,,Syst. Control. Lett.,journals/scl/GershonSY02,2020-02-24,,,,,4,257-269,,,,∞,C,Robust H,,,db/journals/scl/scl45.html#GershonSY02,45,2002,DemoPaper,Ruth Russell,Labore ipsum consectetur dolor dolorem tempora. Adipisci magnam labore consectetur. Numquam amet amet adipisci. Velit dolorem velit numquam quiquia. Dolore voluptatem porro dolore dolore voluptatem dolorem sit. Ipsum ut quisquam dolorem dolorem etincidunt eius. Dolorem sed dolore amet.,Eli Gershon
6699280,Markus Reichhartinger|Martin Horn|Mohammad Ali Golkani|Stefan Koch 0002,data storage,0000-0003-0938-2538|0000-0003-4681-9575,,,,,,,Tony Bennett,,https://doi.org/10.1016/j.sysconle.2018.07.001,,,Syst. Control. Lett.,journals/scl/GolkaniKRH18,2020-02-24,,,,,,52-56,,,,,J,A novel saturated super-twisting algorithm.,,,db/journals/scl/scl119.html#GolkaniKRH18,119,2018,FullPaper,,Quaerat eius magnam quisquam dolore. Ipsum quiquia numquam aliquam quisquam consectetur. Dolor neque tempora amet. Sed amet modi est neque sit. Amet magnam consectetur numquam dolore neque. Quisquam ipsum non dolorem dolor quiquia etincidunt numquam. Ut labore voluptatem quaerat porro est ipsum tempora. Sit porro consectetur dolor velit.,Markus Reichhartinger
6699281,Naohisa Otsuka,data management,,,,,,,,Katherine Bush,,https://doi.org/10.1016/j.sysconle.2015.05.009,,,Syst. Control. Lett.,journals/scl/Otsuka15,2020-02-24,,,,,,99-107,,,,,J,Disturbance decoupling via measurement feedback for switched linear systems.,,,db/journals/scl/scl82.html#Otsuka15,82,2015,ShortPaper,,Ipsum quisquam numquam adipisci. Voluptatem adipisci magnam etincidunt aliquam aliquam velit dolor. Quaerat magnam adipisci dolorem. Aliquam porro quaerat numquam. Adipisci adipisci modi eius. Ipsum numquam sit aliquam est etincidunt. Ipsum porro dolore dolorem dolor. Ut sed labore labore magnam sed. Etincidunt etincidunt adipisci neque ipsum. Tempora etincidunt etincidunt non numquam dolore consectetur sed.,Naohisa Otsuka
6699282,Pradosh Ranjan Sahoo|Sandip Ghosh,data management,0000-0002-5401-3128,,,,,,,David Jacobson,,https://doi.org/10.1016/j.sysconle.2020.104647,,,Syst. Control. Lett.,journals/scl/SahooG20,2023-03-21,,,,,,104647,,,,,J,On computing critical delay for fixed mode radius: Centralized and decentralized control.,,,db/journals/scl/scl138.html#SahooG20,138,2020,FullPaper,,Aliquam eius quiquia dolor adipisci dolore sit. Quisquam porro dolore amet consectetur quiquia. Velit modi aliquam tempora. Etincidunt non sed adipisci. Quaerat voluptatem magnam eius modi porro. Amet labore amet velit quaerat sit.,Pradosh Ranjan Sahoo
6699283,Alberto Tesi|Daniela Selvi|Daniele Mari|Giorgio Battistelli|Pietro Tesi,data modeling,0000-0002-0124-4715|0000-0002-0234-5999,,,,,,,Valerie Barr,,https://doi.org/10.1016/j.sysconle.2014.09.003,,,Syst. Control. Lett.,journals/scl/BattistelliMSTT14,2020-10-26,,,,,,48-57,,,,,J,Adaptive disturbance attenuation via logic-based switching.,,,db/journals/scl/scl73.html#BattistelliMSTT14,73,2014,FullPaper,,Adipisci velit etincidunt magnam porro sit. Dolorem velit sit ut non magnam ipsum quisquam. Etincidunt etincidunt neque quisquam dolorem. Eius velit quiquia velit amet numquam ut. Ipsum dolorem neque est.,Alberto Tesi
6699284,Paul Van Dooren|Pawan Goyal 0003|Peter Benner,data modeling,0000-0003-3072-7780,,,,,,,,,https://doi.org/10.1016/j.sysconle.2020.104741,,,Syst. Control. Lett.,journals/scl/BennerGD20,2021-06-24,,,,,,104741,,,,,C,Identification of port-Hamiltonian systems from frequency response data.,,,db/journals/scl/scl143.html#BennerGD20,143,2020,ShortPaper,Susan Riley,Eius numquam quiquia non numquam sit ut. Magnam labore neque tempora. Neque quisquam eius quisquam amet. Etincidunt quaerat eius modi. Numquam neque neque quaerat est tempora. Neque eius quisquam tempora labore ut velit. Consectetur sed dolor numquam ipsum porro ut. Consectetur dolorem non sit. Est sit consectetur porro voluptatem.,Paul Van Dooren
6699285,Shaunak Sen,big data,,,,,,,,Lori Morris,,https://doi.org/10.1016/j.sysconle.2012.04.011,,,Syst. Control. Lett.,journals/scl/Sen12,2020-02-24,,,,,8,834-838,,,,,J,Tradeoffs in simple biomolecular signaling systems.,,,db/journals/scl/scl61.html#Sen12,61,2012,DemoPaper,,Dolor labore aliquam est sed voluptatem voluptatem. Aliquam velit quaerat adipisci velit. Quiquia neque etincidunt numquam eius voluptatem velit dolorem. Magnam consectetur sit velit dolore magnam labore. Magnam quisquam labore sit.,Shaunak Sen
6699286,Nicola Elia,big data,,,,,,,,,,https://doi.org/10.1016/j.sysconle.2004.08.009,,,Syst. Control. Lett.,journals/scl/Elia05,2020-02-24,,,,,3,237-249,,,,,C,Remote stabilization over fading channels.,,,db/journals/scl/scl54.html#Elia05,54,2005,ShortPaper,Jorge White,Dolor aliquam dolore amet magnam. Sed eius est ipsum labore magnam est numquam. Non neque dolor eius numquam modi tempora. Dolor sit labore etincidunt labore quisquam dolor. Quaerat quiquia quisquam non aliquam. Velit dolore porro sit. Velit ipsum sit porro porro tempora.,Nicola Elia
6699287,Iasson Karafyllis|Miroslav Krstic,data modeling,0000-0002-7259-9409,,,,,,,Christine Murray,,https://doi.org/10.1016/j.sysconle.2017.07.009,,,Syst. Control. Lett.,journals/scl/KarafyllisK17,2020-02-24,,,,,,68-75,,,,,J,Sampled-data boundary feedback control of 1-D linear transport PDEs with non-local terms.,,,db/journals/scl/scl107.html#KarafyllisK17,107,2017,ShortPaper,,Magnam consectetur ut sed quiquia dolor sit neque. Dolore dolorem eius sed non quiquia quaerat. Aliquam numquam quiquia porro quiquia porro. Eius ipsum dolor magnam velit. Adipisci est sed aliquam amet quiquia dolorem numquam. Quisquam quaerat etincidunt tempora tempora magnam modi.,Iasson Karafyllis
6699288,Alessandro Abate|Maximilian Balandat|Wei Zhang 0013,Parallelization,,,,,,,,Christopher King,,https://doi.org/10.1016/j.sysconle.2012.01.011,,,Syst. Control. Lett.,journals/scl/BalandatZA12,2020-02-24,,,,,4,464-471,,,,,J,On infinite horizon switched LQR problems with state and control constraints.,,,db/journals/scl/scl61.html#BalandatZA12,61,2012,ShortPaper,,Quisquam sit ipsum quaerat porro velit eius etincidunt. Dolor eius dolorem velit. Sit aliquam non neque ut dolor magnam. Quiquia non eius magnam voluptatem. Sit porro dolore sed velit dolorem. Quisquam sed velit ipsum etincidunt non eius.,Alessandro Abate
6699289,Domenico D'Alessandro|Igor Mezic|Mohammed Dahleh,data management,0000-0002-2873-9013,,,,,,,,,https://doi.org/10.1016/S0167-6911(01)00181-5,,,Syst. Control. Lett.,journals/scl/DAlessandroMD02,2020-02-24,,,,,4,249-256,,,,,C,Statistical properties of controlled fluid flows with applications to control of mixing.,,,db/journals/scl/scl45.html#DAlessandroMD02,45,2002,DemoPaper,Robert Kim,Est dolor tempora tempora velit etincidunt dolore. Quaerat ipsum neque neque porro. Voluptatem quiquia consectetur dolor dolor est. Dolorem sit quiquia quaerat. Ut dolor labore consectetur voluptatem ipsum.,Domenico D'Alessandro
6699290,Annalisa Cesaroni,data querying,0000-0001-7159-8263,,,,,,,,,https://doi.org/10.1016/j.sysconle.2006.06.011,,,Syst. Control. Lett.,journals/scl/Cesaroni06,2020-02-24,,,,,12,992-998,,,,,C,A converse Lyapunov theorem for almost sure stabilizability.,,,db/journals/scl/scl55.html#Cesaroni06,55,2006,ShortPaper,Samantha Hendrix,Est adipisci etincidunt eius. Adipisci aliquam labore consectetur. Quaerat eius quisquam ipsum dolor adipisci consectetur. Velit sit dolorem quisquam sit. Neque numquam ipsum velit etincidunt numquam quiquia.,Annalisa Cesaroni
6699291,Anna Maria Perdon|Elena Zattoni|Giuseppe Conte,Diagonalization,0000-0001-5679-555X|0000-0001-6615-1539|0000-0002-1360-671X,,,,,,,Patrick Nguyen,,https://doi.org/10.1016/j.sysconle.2012.02.001,,,Syst. Control. Lett.,journals/scl/ContePZ12,2020-02-24,,,,,4,602-608,,,,,J,A geometric approach to the general autonomous regulator problem in the time-delay framework.,,,db/journals/scl/scl61.html#ContePZ12,61,2012,ShortPaper,,Dolor porro modi velit sed voluptatem. Sed dolore velit aliquam tempora. Ut labore tempora adipisci voluptatem. Adipisci aliquam etincidunt quaerat dolor dolore. Magnam quisquam neque velit amet. Neque sit dolor adipisci quiquia amet ut. Labore quiquia velit tempora magnam. Ut consectetur numquam numquam dolore tempora. Quisquam non quaerat dolorem neque. Quisquam dolorem quaerat non labore consectetur aliquam neque.,Anna Maria Perdon
6699292,Gerhard Kreisselmeier|Robert Engel,indexing,,,,,,,,,,https://doi.org/10.1016/j.sysconle.2006.10.003,,,Syst. Control. Lett.,journals/scl/EngelK07,2020-02-24,,,,,3,230-235,,,,,C,Nonlinear approximate observers for feedback control.,,,db/journals/scl/scl56.html#EngelK07,56,2007,DemoPaper,Charles Marshall,Ut porro adipisci modi dolor. Quiquia est modi modi velit. Quiquia labore dolor magnam. Eius dolore labore dolorem. Numquam ut voluptatem eius. Velit numquam quiquia adipisci est quisquam magnam. Non aliquam modi ut consectetur. Tempora tempora tempora dolor dolore. Tempora est adipisci adipisci.,Gerhard Kreisselmeier
6699293,Eduardo D. Sontag|Eugene P. Ryan,data storage,,,,,,,,,,https://doi.org/10.1016/j.sysconle.2006.02.001,,,Syst. Control. Lett.,journals/scl/RyanS06,2020-02-24,,,,,9,707-710,,,,,C,Well-defined steady-state response does not imply CICS.,,,db/journals/scl/scl55.html#RyanS06,55,2006,FullPaper,Matthew Hart,Porro etincidunt numquam magnam. Ipsum quaerat quiquia non. Neque adipisci modi modi dolorem. Quiquia dolore numquam ut non. Voluptatem adipisci labore dolore. Aliquam magnam amet aliquam etincidunt non tempora. Modi porro ipsum eius est. Dolorem velit ut dolorem.,Eduardo D. Sontag
6699294,Avraham Feintuch,data querying,,,,,,,,,,https://doi.org/10.1016/j.sysconle.2008.01.009,,,Syst. Control. Lett.,journals/scl/Feintuch08,2020-02-24,,,,,9,691-695,,,,,C,On strong stabilization for linear continuous time time-varying systems.,,,db/journals/scl/scl57.html#Feintuch08,57,2008,DemoPaper,Paul Martinez,Non aliquam sed labore sit sit quisquam. Magnam sed dolor neque non ut tempora. Est numquam non sed. Etincidunt tempora dolorem sed quiquia quaerat. Sit amet est quisquam ut magnam modi sit. Tempora sed eius modi quisquam.,Avraham Feintuch
6699295,Alberto Castillo 0002|Emilia Fridman|Pedro Albertos|Pedro García 0001,data modeling,0000-0001-8952-3307,,,,,,,,,https://doi.org/10.1016/j.sysconle.2019.104526,,,Syst. Control. Lett.,journals/scl/CastilloGFA19,2021-01-13,,,,,,,,,,,C,Extended state observer-based control for systems with locally Lipschitz uncertainties: LMI-based stability conditions.,,,db/journals/scl/scl134.html#CastilloGFA19,134,2019,DemoPaper,Nicole Lopez,Aliquam quaerat labore eius aliquam. Quiquia modi quiquia eius tempora dolore sit. Ipsum etincidunt amet magnam. Quiquia amet numquam voluptatem tempora ipsum. Numquam porro aliquam quisquam magnam quaerat quaerat tempora. Est numquam non aliquam velit magnam adipisci etincidunt. Adipisci quisquam porro voluptatem quisquam dolorem amet labore. Voluptatem velit eius aliquam tempora.,Alberto Castillo 0002
